"kpgzCode";"kpgzName";"global_id";
"02.02.05.15";"ВЫПОЛНЕНИЕ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО НАУЧНО-ИННОВАЦИОННЫМ ОБЪЕКТАМ, ОБЪЕКТАМ ИЗЫСКАТЕЛЬСКОГО НАЗНАЧЕНИЯ";"638869927";
"02.02.05.18.04";"ВЫПОЛНЕНИЕ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ГИДРОТЕХНИЧЕСКИХ, ВСПОМОГАТЕЛЬНЫХ ИНЖЕНЕРНЫХ СООРУЖЕНИЙ ИНОГО ТИПА";"638869934";
"01.12.01.29";"ДРОБИЛКИ";"638869935";
"01.15.05.07.03";"НАБОРЫ КАНЦЕЛЯРСКИЕ ИЗ МЕТАЛЛА";"638869940";
"02.03.02.05.04";"СТРОИТЕЛЬСТВО РАСПРЕДЕЛИТЕЛЬНЫХ СЕТЕЙ";"638869944";
"02.03.02.08";"СТРОИТЕЛЬСТВО ОБЪЕКТОВ БЕЗОПАСНОСТИ";"638869946";
"02.03.07";"УСТРОЙСТВО БЕЗБАРЬЕРНОЙ СРЕДЫ ДЛЯ ИНВАЛИДОВ";"638869948";
"02.04.01.01";"РЕКОНСТРУКЦИЯ ЖИЛЫХ ЗДАНИЙ";"638869950";
"02.04.01.02.05";"РЕКОНСТРУКЦИЯ АДМИНИСТРАТИВНЫХ ЗДАНИЙ";"638869952";
"02.04.03";"РЕКОНСТРУКЦИЯ СТРОЕНИЙ";"638869954";
"02.05.01";"РЕМОНТ КАПИТАЛЬНЫЙ ЗДАНИЙ, СООРУЖЕНИЙ";"638869956";
"01.20.06.04.02";"ПОСУДА ОДНОРАЗОВАЯ БУМАЖНАЯ";"638869964";
"01.20.03.04.05";"САЛФЕТКИ И ТРЯПКИ ДЛЯ УБОРКИ";"638869966";
"03.31.03.05.01.17";"АРЕНДА КАНАЛООЧИСТИТЕЛЬНЫХ МАШИН С ЭКИПАЖЕМ";"638869968";
"03.31.03.05.02.02";"АРЕНДА АВТОБЕТОНОНАСОСОВ БЕЗ ЭКИПАЖА";"638869970";
"02.05.02.05.03";"РЕМОНТ КАПИТАЛЬНЫЙ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ НА ОБЪЕКТАХ ЭЛЕКТРОСНАБЖЕНИЯ";"638869972";
"02.05.02.06.02";"РЕМОНТ КАПИТАЛЬНЫЙ ГАЗОРЕГУЛЯТОРНЫХ ПУНКТОВ И УСТАНОВОК";"638869974";
"02.06";"РЕМОНТ ТЕКУЩИЙ, ЗА ИСКЛЮЧЕНИЕМ ВЫПОЛНЯЕМОГО В ХОДЕ ТЕХНИЧЕСКОГО ОБСЛУЖИВАНИЯ, СОДЕРЖАНИЯ";"638869980";
"02.06.02.02.02.02";"РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ ДОРОЖНОГО ХОЗЯЙСТВА";"638869988";
"02.06.02.02.07";"РЕМОНТ ТЕКУЩИЙ МОСТОВ";"638869990";
"02.06.02.05.01";"РЕМОНТ ТЕКУЩИЙ ЭЛЕКТРОСТАНЦИЙ";"638869994";
"02.06.02.05.03";"РЕМОНТ ТЕКУЩИЙ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ";"638869996";
"02.08.99";"РАБОТЫ ПРИРОДООХРАННЫЕ ЭКОЛОГИЧЕСКИЕ ПРОЧИЕ";"638870000";
"02.12.02.06";"МОНТАЖ, УСТАНОВКА, СБОРКА ЭЛЕКТРИЧЕСКИХ СЕТЕЙ, ОБОРУДОВАНИЯ ЭЛЕКТРОСНАБЖЕНИЯ";"638870006";
"02.12.03";"МОНТАЖ, УСТАНОВКА, СБОРКА СИСТЕМ ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ";"638870008";
"02.12.03.03";"МОНТАЖ, УСТАНОВКА, СБОРКА СИСТЕМ ПОЖАРНОЙ СИГНАЛИЗАЦИИ";"638870010";
"02.04.03.02.06";"РЕКОНСТРУКЦИЯ МЕТРОПОЛИТЕНОВ";"638870012";
"02.11.03.02";"РЕМОНТ ЭНЕРГЕТИЧЕСКОГО ОБОРУДОВАНИЯ";"638870014";
"02.12.07";"МОНТАЖ, УСТАНОВКА, СБОРКА ВЕНТИЛЯЦИОННОГО ОБОРУДОВАНИЯ";"638870016";
"02.13.01.01.50.01";"НИР ПО РАЗРАБОТКЕ МАТЕМАТИЧЕСКИХ МОДЕЛЕЙ";"638870018";
"02.13.01.02.19";"РАБОТЫ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЕ В СФЕРЕ МАССОВОЙ КОММУНИКАЦИИ";"638870020";
"02.13.01.02.99";"РАБОТЫ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЕ В СФЕРЕ ГУМАНИТАРНЫХ И ОБЩЕСТВЕННЫХ НАУК ПРОЧИЕ";"638870022";
"02.13.02.44";"РАБОТЫ ОПЫТНО-КОНСТРУКТОРСКИЕ В СФЕРЕ ЭНЕРГЕТИКИ, ЭНЕРГОСБЕРЕЖЕНИЯ";"638870024";
"02.13.03.36";"РАБОТЫ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЕ И ОПЫТНО-КОНСТРУКТОРСКИЕ В СФЕРЕ ГЕОДЕЗИИ, КАРТОГРАФИИ";"638870026";
"02.13.03.76";"РАБОТЫ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЕ И ОПЫТНО-КОНСТРУКТОРСКИЕ В СФЕРЕ МЕДИЦИНЫ И ЗДРАВООХРАНЕНИЯ";"638870028";
"02.13.99.02.02";"ИССЛЕДОВАНИЯ АРХЕОЛОГИЧЕСКИЕ КАМЕРАЛЬНЫЕ";"638870030";
"02.17.04.04";"ПЕЧАТНЫЕ РАБОТЫ";"638870032";
"03.01.04.02";"МЕДИЦИНСКАЯ ПОМОЩЬ ВЫСОКОТЕХНОЛОГИЧЕСКАЯ В СТАЦИОНАРНЫХ УСЛОВИЯХ";"638870034";
"03.01.99.01.03";"ОТБОР ПРОБ БИОЛОГИЧЕСКОГО МАТЕРИАЛА";"638870036";
"03.01.99.01.06";"ИССЛЕДОВАНИЯ КЛИНИКО-ДИАГНОСТИЧЕСКИЕ";"638870038";
"01.02.09.03";"СЕРДЕЧНО-СОСУДИСТАЯ СИСТЕМА,C";"638870041";
"03.03.14.02";"ПРОФЕССИОНАЛЬНАЯ ПЕРЕПОДГОТОВКА";"638870044";
"01.02.09.13";"ПРЕПАРАТЫ ДЛЯ ЛЕЧЕНИЯ ЗАБОЛЕВАНИЙ ОРГАНОВ ЧУВСТВ,S";"638870045";
"03.04.02";"МЕРОПРИЯТИЯ ПО ТРУДОУСТРОЙСТВУ ГРАЖДАН";"638870054";
"01.13.17.01";"ПРОЦЕССОРЫ";"638870055";
"03.05";"УСЛУГИ ПО ОРГАНИЗАЦИИ ПИТАНИЯ";"638870058";
"01.24.05";"КРАСИТЕЛИ ТЕКСТИЛЬНЫЕ";"638870059";
"03.16.04";"УСЛУГИ ТУРИСТИЧЕСКИХ АГЕНТСТВ";"638870062";
"02.03.02.01.01";"СТРОИТЕЛЬСТВО ПРОМЫШЛЕННЫХ ОБЪЕКТОВ";"638870063";
"02.13.99.03";"ИССЛЕДОВАНИЯ ИСТОРИКО-АРХИВНЫЕ";"638870068";
"03.06.01.01.01.11";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА";"638870070";
"03.06.01.01.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ЗДРАВООХРАНЕНИЯ";"638870072";
"03.06.01.01.02.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ АМБУЛАТОРНО-ПОЛИКЛИНИЧЕСКИХ УЧРЕЖДЕНИЙ ГОРОДА И СТАНЦИЙ СКОРОЙ НЕОТЛОЖНОЙ ПОМОЩИ";"638870074";
"03.06.01.01.02.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ СТАЦИОНАРНЫХ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКИХ УЧРЕЖДЕНИЙ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ";"638870076";
"03.06.01.01.02.09";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ЗДРАВООХРАНЕНИЯ ОСОБОГО ТИПА";"638870078";
"03.06.01.01.06";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ИНЖЕНЕРНОЙ ИНФРАСТРУКТУРЫ";"638870080";
"03.06.01.01.06.08";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ПРОЧИМ ОБЪЕКТАМ ИНЖЕНЕРНОЙ ИНФРАСТРУКТУРЫ";"638870082";
"03.06.01.01.06.10";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО СМЕШАННЫМ ОБЪЕКТАМ ИНЖЕНЕРНОЙ ИНФРАСТРУКТУРЫ";"638870084";
"03.06.01.01.08";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО СПОРТИВНЫМ ОБЪЕКТАМ";"638870086";
"03.06.01.01.10";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ПРОГРАММЫ «БЕЗОПАСНЫЙ ГОРОД»";"638870088";
"03.06.01.01.10.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ АВТОМАТИЧЕСКИХ СИСТЕМ ПРОТИВОГОЛОЛЕДНОЙ ОБРАБОТКИ ДОРОЖНЫХ ПОКРЫТИЙ";"638870092";
"03.06.01.01.14";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ТОРГОВЫМ И СЕРВИСНЫМ ОБЪЕКТАМ";"638870094";
"03.06.01.01.20.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ХРАМА";"638870098";
"03.06.01.01.20.08";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ МЕЧЕТИ";"638870100";
"03.06.01.01.22.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ПОЖАРНОЙ БЕЗОПАСНОСТИ";"638870102";
"03.06.01.03.02.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ СТАЦИОНАРНЫХ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКИХ УЧРЕЖДЕНИЙ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ";"638870110";
"03.06.01.03.02.09";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ЗДРАВООХРАНЕНИЯ ОСОБОГО ТИПА";"638870112";
"03.06.01.03.05.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ЖИЛЫХ ДОМОВ";"638870118";
"03.06.01.03.06.11";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ СТРОИТЕЛЬНО-МОНТАЖНЫХ РАБОТ ПО ОБЪЕКТАМ НАРУЖНОГО ОСВЕЩЕНИЯ И УСТРОЙСТВУ АРХИТЕКТУРНО-ХУДОЖЕСТВЕННОЙ ПОДСВЕТКИ";"638870124";
"01.20.07.11.09";"ЛЕНТА ОБВЯЗОЧНАЯ УПАКОВОЧНАЯ";"638870130";
"01.15.03.13";"КАРМАНЫ ДЛЯ ПАПОК САМОКЛЕЯЩИЕСЯ";"638870132";
"03.06.01.03.09";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ГРАДОСТРОИТЕЛЬНОЙ ПОЛИТИКИ";"638870134";
"03.06.01.03.10.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ АВТОМАТИЧЕСКИХ СИСТЕМ ПРОТИВОГОЛОЛЕДНОЙ ОБРАБОТКИ ДОРОЖНЫХ ПОКРЫТИЙ";"638870136";
"03.06.01.03.11.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ХРАНЕНИЯ И УТИЛИЗАЦИИ ОТХОДОВ";"638870138";
"03.06.01.03.16";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ПРОМЫШЛЕННЫМ ОБЪЕКТАМ, ОБЪЕКТАМ СКЛАДИРОВАНИЯ И УТИЛИЗАЦИИ";"638870146";
"03.06.01.03.20.06";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ЧАСОВНИ";"638870148";
"03.06.01.03.20.08";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ МЕЧЕТИ";"638870150";
"03.06.01.03.20.14";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО КУЛЬТОВЫМ И РЕЛИГИОЗНЫМ ОБЪЕКТАМ ИНОГО ТИПА";"638870152";
"03.06.01.04.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ ТРАНСПОРТНОЙ СИСТЕМЫ";"638870159";
"03.06.01.04.10";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ ПРОГРАММЫ «БЕЗОПАСНЫЙ ГОРОД»";"638870162";
"03.06.01.04.02.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ПРОЧИМ ОБЪЕКТАМ ЗДРАВООХРАНЕНИЯ";"638870166";
"03.06.01.04.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ ВОСПИТАНИЯ И ОБУЧЕНИЯ";"638870169";
"03.06.01.04.16";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ПРОМЫШЛЕННЫМ ОБЪЕКТАМ, ОБЪЕКТАМ СКЛАДИРОВАНИЯ И УТИЛИЗАЦИИ";"638870175";
"03.06.01.04.04.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ";"638870178";
"03.06.01.04.06";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ ИНЖЕНЕРНОЙ ИНФРАСТРУКТУРЫ";"638870182";
"03.06.01.04.18.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ ШЛЮЗА";"638870186";
"03.06.01.04.19.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ВЕТЕРИНАРНЫМ ОБЪЕКТАМ";"638870188";
"03.06.01.04.20.12";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ СЕМИНАРИИ";"638870190";
"03.06.01.04.23.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО СПЕЦИАЛЬНЫМ ОБЪЕКТАМ";"638870194";
"03.06.01.05.03.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ ОБЩЕГО ОБРАЗОВАНИЯ В ГОРОДЕ МОСКВЕ";"638870204";
"03.06.01.05.06";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ ИНЖЕНЕРНОЙ ИНФРАСТРУКТУРЫ";"638870206";
"03.06.01.05.09";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ ГРАДОСТРОИТЕЛЬНОЙ ПОЛИТИКИ";"638870210";
"03.06.01.05.09.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ПРОЧИМ ОБЪЕКТАМ ГРАДОСТРОИТЕЛЬНОЙ ПОЛИТИКИ";"638870212";
"03.06.01.05.11.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ ПРОТИВООПОЛЗНЕВЫХ МЕРОПРИЯТИЙ";"638870214";
"03.06.01.05.13";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ АДМИНИСТРАТИВНОГО НАЗНАЧЕНИЯ";"638870216";
"03.06.01.05.20.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ ЦЕРКВИ";"638870222";
"03.06.01.05.20.06";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ ЧАСОВНИ";"638870224";
"03.06.01.05.20.14";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО КУЛЬТОВЫМ И РЕЛИГИОЗНЫМ ОБЪЕКТАМ ИНОГО ТИПА";"638870226";
"03.06.01.05.22.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ ГО И ЧС";"638870228";
"03.06.01.06";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА В КОНСЕРВАЦИИ ОБЪЕКТОВ";"638870232";
"01.15.04.05";"ЧЕРНИЛА КАНЦЕЛЯРСКИЕ";"638870242";
"01.15.05.04.08.02";"ЗАКЛАДКИ САМОКЛЕЯЩИЕСЯ БУМАЖНЫЕ";"638870244";
"01.15.05.11";"ВИЗИТНИЦЫ ПЛАСТИКОВЫЕ";"638870246";
"01.15.05.16";"НОЖИ, РЕЗАКИ КАНЦЕЛЯРСКИЕ";"638870248";
"01.15.05.17.02";"ПРИНАДЛЕЖНОСТИ ДЛЯ ФЛАЖНОЙ ПРОДУКЦИИ";"638870250";
"02.12.03.06";"МОНТАЖ ОБОРУДОВАНИЯ СИСТЕМ МОНИТОРИНГА ЗДАНИЙ И СООРУЖЕНИЙ";"638870252";
"03.07.01.04.01";"ТЕКУЩЕЕ ОБСЛУЖИВАНИЕ СПОРТИВНЫХ СООРУЖЕНИЙ И ИХ ТЕРРИТОРИЙ";"638870286";
"03.07.04.13";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ ОБЪЕКТОВ БЫТОВОГО ОБСЛУЖИВАНИЯ";"638870288";
"03.07.07.01.01";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ПРОТИВОПОЖАРНОГО ОБОРУДОВАНИЯ";"638870290";
"01.15.08.02.02";"ПАКЕТЫ ПОЧТОВЫЕ ПЛАСТИКОВЫЕ";"638870292";
"01.11.03.01.99";"МЕТАЛЛОИЗДЕЛИЯ ГОТОВЫЕ ПРОЧИЕ";"638870294";
"01.20.01.03.01";"ЧАЙНИКИ";"638870296";
"01.20.05.02";"ПАРФЮМЕРИЯ";"638870298";
"01.20.07.01";"ИНВЕНТАРЬ КУХОННЫЙ (ЗА ИСКЛЮЧЕНИЕМ ОБОРУДОВАНИЯ)";"638870300";
"02.03.01.02.06";"СТРОИТЕЛЬСТВО ОБЪЕКТОВ ЗДРАВООХРАНЕНИЯ";"638870302";
"02.12.02.02";"МОНТАЖ, УСТАНОВКА, СБОРКА ОБОРУДОВАНИЯ УЗЛОВ УЧЕТА";"638870306";
"03.07.02.01";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ГАЗОВОГО ОБОРУДОВАНИЯ И СЕТЕЙ ГАЗОСНАБЖЕНИЯ, ЗА ИСКЛЮЧЕНИЕМ МЕДИЦИНСКИХ";"638870308";
"03.07.07";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ОБОРУДОВАНИЯ И СИСТЕМ БЕЗОПАСНОСТИ";"638870310";
"03.07.99.03";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ОБОРУДОВАНИЯ ОБЕСПЕЧЕНИЯ ДОСТУПНОСТИ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ В ЖИЛЫХ ЗДАНИЯХ";"638870312";
"03.08.02.02";"УСЛУГИ ДЕЗИНФЕКЦИИ";"638870316";
"03.14.04";"СТРАХОВАНИЕ ГРАЖДАНСКОЙ ОТВЕТСТВЕННОСТИ";"638870320";
"02.26";"РАБОТЫ ПО ОГНЕЗАЩИТНОЙ ОБРАБОТКЕ ИЗДЕЛИЙ";"638870321";
"03.15.02";"РАЗМЕЩЕНИЕ РЕКЛАМЫ В ПЕЧАТНЫХ ИЗДАНИЯХ (ГАЗЕТЫ, ЖУРНАЛЫ, ДР.)";"638870324";
"03.12";"УСЛУГИ СВЯЗИ И ТЕЛЕКОММУНИКАЦИИ";"638870326";
"03.16.05";"УСЛУГИ ГОСТИНИЦ";"638870327";
"03.12.02.02";"УСЛУГИ АУДИОКОНФЕРЕНЦСВЯЗИ";"638870334";
"03.12.04";"УСЛУГИ ЭЛЕКТРОСВЯЗИ";"638870337";
"03.12.04.02.02";"УСЛУГИ ПО ФОРМИРОВАНИЮ И ПЕРЕДАЧЕ ВИДЕОИЗОБРАЖЕНИЙ ОТ СИСТЕМ ВИДЕОНАБЛЮДЕНИЯ";"638870341";
"03.13.08";"УСЛУГИ ПО ИНТЕГРИРОВАНИЮ КОМПЬЮТЕРНЫХ СИСТЕМ";"638870345";
"03.18.09";"ПРОВЕДЕНИЕ УЧЕБНО-ТРЕНИРОВОЧНЫХ СБОРОВ";"638870348";
"03.20.01";"УСЛУГИ ПО ХРАНЕНИЮ ПРОДУКТОВ ПИТАНИЯ";"638870350";
"03.20.03";"УСЛУГИ СТОЯНКИ ТРАНСПОРТНЫХ СРЕДСТВ";"638870352";
"03.20.04";"УСЛУГИ ПО ХРАНЕНИЮ ОГНЕОПАСНЫХ ЖИДКОСТЕЙ";"638870354";
"03.20.04.01";"УСЛУГИ ПО ХРАНЕНИЮ НЕФТИ, ГАЗОВОГО КОНДЕНСАТА И ПРОДУКТОВ ИХ ПЕРЕРАБОТКИ";"638870356";
"03.24";"УСЛУГИ АРХИВОВ, ДОКУМЕНТАЦИОННОЕ ОБЕСПЕЧЕНИЕ, ДЕЛОПРОИЗВОДСТВО";"638870358";
"03.25.04";"УСЛУГИ ДЕПОЗИТАРНЫЕ";"638870360";
"03.25.05";"УСЛУГИ КРЕДИТНО-ФИНАНСОВЫЕ ПРОЧИЕ";"638870362";
"02.23";"МОНИТОРИНГ ТЕХНИЧЕСКОГО СОСТОЯНИЯ";"638870366";
"03.30.05";"ОЦЕНКА СООТВЕТСТВИЯ, АТТЕСТАЦИЯ";"638870368";
"03.30.05.02";"ОЦЕНКА СООТВЕТСТВИЯ, АТТЕСТАЦИЯ ЭКОЛОГИЧЕСКИМ НОРМАМ";"638870370";
"03.30.05.03";"ОЦЕНКА СООТВЕТСТВИЯ, АТТЕСТАЦИЯ НОРМАМ ПОЖАРНОЙ БЕЗОПАСНОСТИ";"638870372";
